window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-4671.092857142859,0.8269994899557259,False,False
2018Q3->2020Q2,8,-3469.728571428569,0.8785637806267333,False,False
2018Q4->2020Q3,8,-6332.7928571428665,0.8166572678264151,False,False
2019Q1->2020Q4,8,-5983.700000000003,0.8398985555440888,False,False
2019Q2->2021Q1,8,-6186.214285714283,0.8498564823731715,False,False
2019Q3->2021Q2,8,-7642.357142857129,0.825523646761744,False,False
2019Q4->2021Q3,8,-8147.9607142856985,0.8109584691459958,False,False
2020Q1->2021Q4,8,-8321.674999999988,0.811405898255605,False,False
2020Q2->2022Q1,8,-7514.282142857133,0.8269518081118351,False,False
2020Q3->2022Q2,8,-7871.725000000011,0.8219424842563577,False,False
2020Q4->2022Q3,8,-5655.771428571432,0.8623453008380194,False,False
2021Q1->2022Q4,8,-6047.778571428576,0.8523005787687564,False,False
2021Q2->2023Q1,8,-4352.749999999982,0.8904822136149022,False,False
2021Q3->2023Q2,8,-2698.8214285714175,0.9310948843876349,False,False
2021Q4->2023Q3,8,-1583.2214285714167,0.9585859922071391,False,False
2022Q1->2023Q4,8,-5.46428571429567,0.9998566188667075,False,False
2022Q2->2024Q1,8,-298.6357142857258,0.9919192469740901,False,False
2022Q3->2024Q2,8,-1751.4678571428553,0.9554163428348151,False,False
2022Q4->2024Q3,8,-2793.5142857142746,0.933468157627383,False,False
2023Q1->2024Q4,8,-2312.8178571428757,0.9482966795860626,False,False
2023Q2->2025Q1,8,-3174.0857142857476,0.9321976590239777,False,False
2023Q3->2025Q2,8,-506.70714285716565,0.9907841459092664,False,False
2023Q4->2025Q3,8,-1697.4392857143037,0.972251282643201,False,False
2024Q1->2025Q4,8,-3967.4428571428634,0.9481662853621234,False,False
2024Q2->2026Q1,8,-445.0857142857162,0.9958668747910204,False,False
2024Q3->2026Q2,8,2579.7714285714515,1.0214807840276818,True,False
