time,datetime_str,open,high,low,close,tick_volume,spread,real_volume
1074384000,2004-01-18 00:00:00,406.65,413.5,405.1,407.7,2161,0,0
1074988800,2004-01-25 00:00:00,407.7,415.3,396.3,402.4,2614,0,0
1075593600,2004-02-01 00:00:00,402.3,409.0,394.1,403.35,2496,0,0
1076198400,2004-02-08 00:00:00,403.48,417.5,402.25,410.03,4465,0,0
1076803200,2004-02-15 00:00:00,410.03,417.12,393.7,397.4,4661,0,0
1077408000,2004-02-22 00:00:00,399.35,405.3,390.6,396.24,4021,0,0
1078012800,2004-02-29 00:00:00,396.25,403.31,387.9,401.35,5101,0,0
1078617600,2004-03-07 00:00:00,401.34,406.4,394.7,395.35,4615,0,0
1079222400,2004-03-14 00:00:00,395.37,413.4,395.06,412.41,3273,0,0
1079827200,2004-03-21 00:00:00,412.38,424.0,411.06,421.95,4201,0,0
1080432000,2004-03-28 00:00:00,422.08,432.6,416.16,421.39,4487,0,0
1081036800,2004-04-04 00:00:00,421.48,424.2,413.2,421.26,4089,0,0
1081641600,2004-04-11 00:00:00,421.07,422.32,395.37,400.82,7037,0,0
1082246400,2004-04-18 00:00:00,400.37,405.5,389.56,395.19,4955,0,0
1082851200,2004-04-25 00:00:00,393.99,399.27,377.38,387.59,4026,0,0
1083456000,2004-05-02 00:00:00,387.59,395.19,377.4,378.99,5948,0,0
1084060800,2004-05-09 00:00:00,379.02,384.7,371.45,377.06,6212,0,0
1084665600,2004-05-16 00:00:00,376.82,387.58,375.04,384.97,5883,0,0
1085270400,2004-05-23 00:00:00,384.97,396.98,383.25,394.07,4679,0,0
1085875200,2004-05-30 00:00:00,394.05,399.18,384.37,391.03,5148,0,0
1086480000,2004-06-06 00:00:00,390.6,395.31,383.05,384.6,1791,0,0
1087084800,2004-06-13 00:00:00,384.8,396.55,381.35,394.8,10259,0,0
1087689600,2004-06-20 00:00:00,394.6,403.55,392.35,401.6,9325,0,0
1088294400,2004-06-27 00:00:00,402.5,405.35,390.55,398.55,10316,0,0
1088899200,2004-07-04 00:00:00,398.13,409.47,388.41,407.48,31347,0,0
1089504000,2004-07-11 00:00:00,407.49,408.98,400.73,406.4,25182,0,0
1090108800,2004-07-18 00:00:00,406.14,408.38,387.0,390.28,33825,0,0
1090713600,2004-07-25 00:00:00,390.43,393.95,385.18,391.33,30532,0,0
1091318400,2004-08-01 00:00:00,391.27,400.4,388.73,399.55,20997,0,0
1091923200,2004-08-08 00:00:00,394.65,401.32,392.4,398.97,4243,0,0
1092528000,2004-08-15 00:00:00,398.97,414.44,398.29,413.12,10686,0,0
1093132800,2004-08-22 00:00:00,413.08,413.43,400.72,403.2,5629,0,0
1093737600,2004-08-29 00:00:00,403.23,411.42,398.98,400.51,4868,0,0
1094342400,2004-09-05 00:00:00,400.51,403.46,394.87,402.0,4136,0,0
1094947200,2004-09-12 00:00:00,402.01,407.43,398.95,405.91,5134,0,0
1095552000,2004-09-19 00:00:00,405.91,412.48,403.43,408.05,4984,0,0
1096156800,2004-09-26 00:00:00,408.08,420.08,407.2,419.49,4444,0,0
1096761600,2004-10-03 00:00:00,419.3,423.95,411.55,422.8,885,0,0
1097366400,2004-10-10 00:00:00,422.6,423.55,409.55,418.8,914,0,0
1097971200,2004-10-17 00:00:00,418.6,426.55,414.55,424.2,1061,0,0
1098576000,2004-10-24 00:00:00,424.35,430.55,420.3,428.6,3478,0,0
1099180800,2004-10-31 00:00:00,429.1,434.35,417.05,433.6,6318,0,0
1099785600,2004-11-07 00:00:00,433.6,439.25,430.95,437.8,5883,0,0
1100390400,2004-11-14 00:00:00,438.3,448.55,435.05,447.1,8466,0,0
1100995200,2004-11-21 00:00:00,446.55,455.55,445.75,452.25,3817,0,0
1101600000,2004-11-28 00:00:00,452.5,457.05,446.85,455.8,6915,0,0
1102204800,2004-12-05 00:00:00,455.3,456.55,431.51,434.32,35375,0,0
1102809600,2004-12-12 00:00:00,434.23,447.58,433.91,441.5,39227,0,0
1103414400,2004-12-19 00:00:00,441.52,444.48,438.65,442.59,22220,0,0
1104019200,2004-12-26 00:00:00,442.59,445.77,433.33,438.32,20711,0,0
1104624000,2005-01-02 00:00:00,438.45,438.71,416.57,419.02,39285,0,0
1105228800,2005-01-09 00:00:00,419.02,428.09,418.65,423.1,29056,0,0
1105833600,2005-01-16 00:00:00,423.11,428.69,419.9,427.23,23782,0,0
1106438400,2005-01-23 00:00:00,427.21,461.35,420.91,427.05,27354,0,0
1107043200,2005-01-30 00:00:00,426.46,426.75,413.78,414.7,27807,0,0
1107648000,2005-02-06 00:00:00,414.78,422.35,410.25,420.91,25729,0,0
1108252800,2005-02-13 00:00:00,420.91,428.88,420.48,427.2,23773,0,0
1108857600,2005-02-20 00:00:00,427.18,437.1,422.96,434.82,20791,0,0
1109462400,2005-02-27 00:00:00,435.25,438.43,428.58,434.2,30102,0,0
1110067200,2005-03-06 00:00:00,434.08,447.5,434.08,445.85,16588,0,0
1110672000,2005-03-13 00:00:00,446.06,446.38,435.61,439.33,26746,0,0
1111276800,2005-03-20 00:00:00,439.31,439.61,424.16,425.47,23270,0,0
1111881600,2005-03-27 00:00:00,425.48,429.3,423.28,426.08,20717,0,0
1112486400,2005-04-03 00:00:00,426.25,428.77,422.28,427.05,23946,0,0
1113091200,2005-04-10 00:00:00,427.05,430.75,421.83,424.8,24615,0,0
1113696000,2005-04-17 00:00:00,424.84,438.45,423.02,434.61,28269,0,0
1114300800,2005-04-24 00:00:00,434.66,437.94,430.35,434.95,26915,0,0
1114905600,2005-05-01 00:00:00,434.96,435.87,423.79,426.23,26886,0,0
1115510400,2005-05-08 00:00:00,426.2,429.07,418.7,420.2,25980,0,0
1116115200,2005-05-15 00:00:00,420.25,423.5,416.4,417.65,23647,0,0
1116720000,2005-05-22 00:00:00,417.7,420.74,416.06,420.43,20205,0,0
1117324800,2005-05-29 00:00:00,420.45,425.2,414.15,422.43,21014,0,0
