time,open,high,low,close,tick_volume,spread,real_volume,datetime_str
1473699600,1324.74,1326.81,1324.43,1324.92,7366,40,0,2016-09-12 17:00:00
1473703200,1324.91,1324.91,1321.7,1322.12,6735,40,0,2016-09-12 18:00:00
1473706800,1322.13,1322.73,1320.72,1321.6,5033,40,0,2016-09-12 19:00:00
1473710400,1321.65,1327.36,1320.32,1326.95,8653,40,0,2016-09-12 20:00:00
1473714000,1326.97,1330.11,1326.85,1329.2,4556,40,0,2016-09-12 21:00:00
1473717600,1329.15,1329.4,1326.56,1326.59,2031,40,0,2016-09-12 22:00:00
1473721200,1326.62,1327.66,1326.62,1327.29,776,40,0,2016-09-12 23:00:00
1473728400,1327.84,1328.48,1326.93,1327.96,1189,40,0,2016-09-13 01:00:00
1473732000,1327.93,1330.26,1327.93,1329.77,2229,40,0,2016-09-13 02:00:00
1473735600,1329.77,1330.18,1328.18,1328.47,5014,40,0,2016-09-13 03:00:00
1473739200,1328.49,1330.37,1328.03,1330.08,2609,40,0,2016-09-13 04:00:00
1473742800,1330.1,1331.84,1329.9,1330.3,2867,40,0,2016-09-13 05:00:00
1473746400,1330.3,1330.75,1330.04,1330.33,919,40,0,2016-09-13 06:00:00
1473750000,1330.33,1330.43,1328.94,1329.55,1145,40,0,2016-09-13 07:00:00
1473753600,1329.62,1329.76,1328.41,1329.17,1601,42,0,2016-09-13 08:00:00
1473757200,1329.1,1329.18,1327.99,1328.75,2538,40,0,2016-09-13 09:00:00
1473760800,1328.84,1329.77,1327.73,1329.47,3406,40,0,2016-09-13 10:00:00
1473764400,1329.48,1330.9,1329.2,1329.66,3021,40,0,2016-09-13 11:00:00
1473768000,1329.66,1329.92,1327.63,1328.63,5096,40,0,2016-09-13 12:00:00
1473771600,1328.62,1329.0,1325.73,1325.73,5632,40,0,2016-09-13 13:00:00
1473775200,1325.75,1326.53,1324.43,1324.75,6350,40,0,2016-09-13 14:00:00
1473778800,1324.72,1327.1,1322.07,1324.5,9438,40,0,2016-09-13 15:00:00
1473782400,1324.5,1326.9,1323.19,1323.87,11217,40,0,2016-09-13 16:00:00
1473786000,1323.89,1326.62,1323.08,1325.4,7879,40,0,2016-09-13 17:00:00
1473789600,1325.4,1325.54,1323.68,1324.24,5142,40,0,2016-09-13 18:00:00
1473793200,1324.24,1324.58,1322.7,1322.8,3887,40,0,2016-09-13 19:00:00
1473796800,1322.8,1323.53,1319.16,1320.63,7545,40,0,2016-09-13 20:00:00
1473800400,1320.71,1320.95,1315.53,1317.64,4011,40,0,2016-09-13 21:00:00
1473804000,1317.64,1319.11,1316.94,1317.84,2301,40,0,2016-09-13 22:00:00
1473807600,1317.8,1318.6,1317.28,1318.21,738,40,0,2016-09-13 23:00:00
1473814800,1318.66,1319.86,1318.16,1319.64,1189,45,0,2016-09-14 01:00:00
1473818400,1319.7,1322.32,1313.26,1320.83,3553,40,0,2016-09-14 02:00:00
1473822000,1320.83,1320.83,1317.61,1318.65,2592,40,0,2016-09-14 03:00:00
1473825600,1318.65,1318.73,1315.87,1318.11,3567,40,0,2016-09-14 04:00:00
1473829200,1318.08,1319.84,1317.64,1319.47,1575,40,0,2016-09-14 05:00:00
1473832800,1319.46,1320.37,1319.2,1319.96,1469,40,0,2016-09-14 06:00:00
1473836400,1319.94,1320.2,1319.03,1320.16,970,42,0,2016-09-14 07:00:00
1473840000,1320.18,1321.91,1319.92,1321.66,1634,44,0,2016-09-14 08:00:00
1473843600,1321.76,1322.32,1320.06,1321.51,3027,40,0,2016-09-14 09:00:00
1473847200,1321.51,1322.19,1320.19,1320.67,4050,40,0,2016-09-14 10:00:00
1473850800,1320.69,1322.45,1320.49,1322.32,5942,40,0,2016-09-14 11:00:00
1473854400,1322.36,1324.01,1321.56,1322.91,7698,40,0,2016-09-14 12:00:00
1473858000,1322.93,1323.8,1321.33,1322.02,5213,40,0,2016-09-14 13:00:00
1473861600,1322.06,1322.74,1321.09,1322.11,6594,40,0,2016-09-14 14:00:00
1473865200,1322.09,1322.78,1320.23,1321.31,7571,40,0,2016-09-14 15:00:00
1473868800,1321.27,1324.41,1319.38,1322.6,9297,40,0,2016-09-14 16:00:00
1473872400,1322.6,1325.79,1321.87,1322.4,9823,40,0,2016-09-14 17:00:00
1473876000,1322.3,1325.66,1322.26,1323.89,8908,40,0,2016-09-14 18:00:00
1473879600,1323.89,1324.63,1321.94,1322.47,5384,40,0,2016-09-14 19:00:00
1473883200,1322.47,1323.42,1321.82,1322.33,6645,40,0,2016-09-14 20:00:00
1473886800,1322.33,1324.57,1321.61,1323.31,5063,40,0,2016-09-14 21:00:00
1473890400,1323.28,1323.83,1322.0,1322.42,3514,40,0,2016-09-14 22:00:00
1473894000,1322.4,1322.89,1321.83,1322.32,952,41,0,2016-09-14 23:00:00
1473901200,1321.89,1323.25,1321.72,1322.52,795,41,0,2016-09-15 01:00:00
1473904800,1322.54,1323.48,1322.52,1322.65,1867,40,0,2016-09-15 02:00:00
1473908400,1322.68,1323.3,1322.27,1322.84,2804,40,0,2016-09-15 03:00:00
1473912000,1322.81,1324.92,1322.75,1324.9,3769,40,0,2016-09-15 04:00:00
1473915600,1324.92,1325.52,1323.47,1324.91,4114,40,0,2016-09-15 05:00:00
1473919200,1324.92,1325.36,1322.47,1322.83,3011,40,0,2016-09-15 06:00:00
1473922800,1322.8,1322.98,1321.28,1321.62,3606,40,0,2016-09-15 07:00:00
1473926400,1321.63,1321.8,1320.93,1321.55,2746,43,0,2016-09-15 08:00:00
1473930000,1321.56,1322.03,1320.02,1320.33,2884,40,0,2016-09-15 09:00:00
1473933600,1320.25,1320.4,1318.31,1318.83,3040,40,0,2016-09-15 10:00:00
1473937200,1318.82,1320.52,1318.72,1320.25,2151,41,0,2016-09-15 11:00:00
1473940800,1320.29,1321.6,1319.95,1321.3,2668,40,0,2016-09-15 12:00:00
1473944400,1321.28,1322.14,1320.3,1320.53,2768,40,0,2016-09-15 13:00:00
1473948000,1320.48,1321.87,1320.23,1321.83,4696,40,0,2016-09-15 14:00:00
1473951600,1321.85,1327.8,1319.82,1320.49,9867,40,0,2016-09-15 15:00:00
1473955200,1320.47,1320.57,1309.13,1311.24,9278,40,0,2016-09-15 16:00:00
1473958800,1311.17,1321.29,1309.14,1320.72,6806,40,0,2016-09-15 17:00:00
1473962400,1320.81,1321.42,1316.55,1319.11,8677,40,0,2016-09-15 18:00:00
1473966000,1319.1,1319.59,1313.73,1315.94,7701,40,0,2016-09-15 19:00:00
1473969600,1315.99,1317.57,1314.05,1316.81,3389,40,0,2016-09-15 20:00:00
1473973200,1316.81,1318.46,1315.92,1315.92,2470,40,0,2016-09-15 21:00:00
1473976800,1315.97,1316.72,1313.19,1314.01,2879,40,0,2016-09-15 22:00:00
1473980400,1314.01,1314.7,1312.25,1313.95,936,40,0,2016-09-15 23:00:00
1473987600,1314.61,1316.41,1314.15,1315.91,1120,47,0,2016-09-16 01:00:00
1473991200,1315.88,1316.8,1315.1,1316.8,561,44,0,2016-09-16 02:00:00
1473994800,1316.81,1317.91,1315.55,1315.85,2045,44,0,2016-09-16 03:00:00
1473998400,1315.85,1316.37,1314.34,1314.39,1659,40,0,2016-09-16 04:00:00
1474002000,1314.48,1314.88,1313.93,1314.25,973,40,0,2016-09-16 05:00:00
1474005600,1314.25,1314.85,1313.66,1313.86,1017,44,0,2016-09-16 06:00:00
1474009200,1313.86,1313.91,1312.87,1313.7,910,48,0,2016-09-16 07:00:00
1474012800,1313.7,1314.79,1313.58,1314.71,890,43,0,2016-09-16 08:00:00
1474016400,1314.71,1315.52,1314.11,1314.35,1892,43,0,2016-09-16 09:00:00
1474020000,1314.39,1314.8,1313.1,1314.11,4577,40,0,2016-09-16 10:00:00
1474023600,1314.1,1316.05,1314.02,1315.78,4250,43,0,2016-09-16 11:00:00
1474027200,1315.76,1316.05,1312.51,1312.72,3906,40,0,2016-09-16 12:00:00
1474030800,1312.73,1313.49,1311.05,1312.64,4853,40,0,2016-09-16 13:00:00
1474034400,1312.64,1313.66,1311.87,1313.1,4174,40,0,2016-09-16 14:00:00
1474038000,1313.07,1314.48,1308.6,1309.95,7214,40,0,2016-09-16 15:00:00
1474041600,1310.06,1310.95,1306.1,1308.94,7865,40,0,2016-09-16 16:00:00
1474045200,1308.74,1312.51,1306.47,1310.37,6658,40,0,2016-09-16 17:00:00
1474048800,1310.29,1311.56,1307.45,1308.3,6715,40,0,2016-09-16 18:00:00
1474052400,1308.29,1309.19,1307.19,1308.54,4723,40,0,2016-09-16 19:00:00
1474056000,1308.57,1308.67,1306.73,1307.21,4486,40,0,2016-09-16 20:00:00
1474059600,1307.27,1309.93,1306.75,1308.14,3232,40,0,2016-09-16 21:00:00
1474063200,1308.13,1311.02,1308.09,1310.82,3840,40,0,2016-09-16 22:00:00
1474066800,1310.8,1310.93,1309.57,1309.75,934,40,0,2016-09-16 23:00:00
1474246800,1309.65,1312.18,1309.55,1312.03,866,40,0,2016-09-19 01:00:00
1474250400,1312.06,1312.43,1310.77,1310.8,1361,42,0,2016-09-19 02:00:00
1474254000,1310.8,1310.96,1309.28,1310.24,2040,40,0,2016-09-19 03:00:00
1474257600,1310.28,1315.06,1309.96,1314.26,3479,40,0,2016-09-19 04:00:00
1474261200,1314.26,1316.84,1313.86,1315.9,2417,40,0,2016-09-19 05:00:00
1474264800,1315.94,1316.19,1313.8,1314.56,1710,40,0,2016-09-19 06:00:00
1474268400,1314.56,1315.46,1314.25,1315.28,967,40,0,2016-09-19 07:00:00
1474272000,1315.26,1316.52,1314.89,1315.91,1072,40,0,2016-09-19 08:00:00
1474275600,1315.91,1316.71,1315.16,1316.02,1757,40,0,2016-09-19 09:00:00
1474279200,1315.93,1318.29,1315.91,1316.53,4327,40,0,2016-09-19 10:00:00
1474282800,1316.53,1318.11,1315.71,1315.92,5349,40,0,2016-09-19 11:00:00
1474286400,1315.96,1316.0,1313.83,1314.32,4048,40,0,2016-09-19 12:00:00
1474290000,1314.33,1314.33,1313.0,1313.96,3496,40,0,2016-09-19 13:00:00
1474293600,1313.95,1314.98,1312.63,1313.84,3823,40,0,2016-09-19 14:00:00
1474297200,1313.81,1316.3,1311.93,1313.34,7144,40,0,2016-09-19 15:00:00
1474300800,1313.39,1316.51,1313.34,1314.64,8610,40,0,2016-09-19 16:00:00
1474304400,1314.57,1315.39,1312.87,1313.45,7040,40,0,2016-09-19 17:00:00
1474308000,1313.51,1314.02,1313.04,1313.52,4558,40,0,2016-09-19 18:00:00
1474311600,1313.62,1314.39,1313.21,1313.77,3239,40,0,2016-09-19 19:00:00
1474315200,1313.77,1314.7,1313.24,1313.99,4044,40,0,2016-09-19 20:00:00
1474318800,1313.98,1314.6,1313.44,1313.62,2579,40,0,2016-09-19 21:00:00
1474322400,1313.61,1313.84,1312.6,1313.25,2658,40,0,2016-09-19 22:00:00
1474326000,1313.25,1313.56,1312.78,1313.11,949,40,0,2016-09-19 23:00:00
1474333200,1311.93,1313.47,1311.93,1313.04,674,43,0,2016-09-20 01:00:00
1474336800,1313.02,1314.33,1313.0,1313.82,1881,40,0,2016-09-20 02:00:00
1474340400,1313.82,1315.0,1313.41,1314.42,3768,40,0,2016-09-20 03:00:00
1474344000,1314.41,1315.66,1313.6,1315.58,3808,40,0,2016-09-20 04:00:00
1474347600,1315.53,1316.41,1315.33,1316.03,3048,40,0,2016-09-20 05:00:00
1474351200,1316.02,1316.17,1315.42,1315.43,1899,40,0,2016-09-20 06:00:00
1474354800,1315.43,1316.26,1315.23,1316.24,1843,44,0,2016-09-20 07:00:00
1474358400,1316.24,1316.31,1315.61,1315.67,2560,40,0,2016-09-20 08:00:00
1474362000,1315.65,1317.07,1315.42,1316.98,3303,40,0,2016-09-20 09:00:00
1474365600,1317.0,1317.77,1315.82,1316.16,4601,40,0,2016-09-20 10:00:00
1474369200,1316.15,1316.55,1315.61,1315.73,2477,40,0,2016-09-20 11:00:00
1474372800,1315.73,1315.74,1314.4,1314.96,3409,40,0,2016-09-20 12:00:00
1474376400,1314.93,1315.07,1313.94,1314.36,3302,40,0,2016-09-20 13:00:00
1474380000,1314.37,1314.66,1313.84,1314.51,1173,40,0,2016-09-20 14:00:00
1474383600,1314.55,1315.99,1313.32,1313.7,2032,40,0,2016-09-20 15:00:00
1474387200,1313.73,1314.65,1311.88,1313.51,5341,40,0,2016-09-20 16:00:00
1474390800,1313.48,1315.19,1313.15,1313.88,4968,40,0,2016-09-20 17:00:00
1474394400,1313.96,1316.25,1313.88,1314.52,2684,40,0,2016-09-20 18:00:00
1474398000,1314.54,1315.22,1314.06,1314.67,1833,40,0,2016-09-20 19:00:00
1474401600,1314.71,1314.91,1313.62,1314.03,3402,40,0,2016-09-20 20:00:00
1474405200,1314.07,1314.75,1313.72,1314.28,2144,40,0,2016-09-20 21:00:00
1474408800,1314.26,1314.75,1314.05,1314.5,1889,40,0,2016-09-20 22:00:00
1474412400,1314.54,1315.0,1314.28,1314.63,1667,40,0,2016-09-20 23:00:00
1474419600,1314.41,1315.28,1314.31,1315.06,631,47,0,2016-09-21 01:00:00
1474423200,1315.06,1316.2,1314.92,1315.82,1585,41,0,2016-09-21 02:00:00
1474426800,1315.91,1316.02,1314.67,1315.16,1989,40,0,2016-09-21 03:00:00
1474430400,1315.11,1315.26,1314.15,1314.35,2841,40,0,2016-09-21 04:00:00
1474434000,1314.37,1316.66,1314.34,1316.02,1700,40,0,2016-09-21 05:00:00
1474437600,1316.02,1316.89,1315.07,1315.22,1817,40,0,2016-09-21 06:00:00
1474441200,1315.18,1319.8,1307.77,1311.42,7325,40,0,2016-09-21 07:00:00
1474444800,1311.42,1315.0,1310.35,1314.4,5771,40,0,2016-09-21 08:00:00
1474448400,1314.48,1320.16,1313.49,1318.8,8429,40,0,2016-09-21 09:00:00
1474452000,1318.77,1322.42,1318.61,1319.9,8311,40,0,2016-09-21 10:00:00
1474455600,1320.0,1320.39,1318.09,1319.48,4569,40,0,2016-09-21 11:00:00
1474459200,1319.44,1320.97,1318.6,1320.57,4514,40,0,2016-09-21 12:00:00
1474462800,1320.57,1321.0,1319.71,1320.12,4454,40,0,2016-09-21 13:00:00
1474466400,1320.07,1323.82,1319.94,1323.77,5578,40,0,2016-09-21 14:00:00
1474470000,1323.81,1329.54,1323.81,1328.1,6043,40,0,2016-09-21 15:00:00
1474473600,1328.08,1328.08,1323.44,1325.96,4398,40,0,2016-09-21 16:00:00
1474477200,1325.96,1327.66,1325.4,1325.63,5483,40,0,2016-09-21 17:00:00
1474480800,1325.7,1327.38,1324.9,1327.18,6129,40,0,2016-09-21 18:00:00
1474484400,1327.18,1328.37,1325.56,1325.67,4968,40,0,2016-09-21 19:00:00
1474488000,1325.65,1327.65,1325.43,1326.03,5211,40,0,2016-09-21 20:00:00
1474491600,1325.93,1335.04,1319.91,1329.8,17794,40,0,2016-09-21 21:00:00
1474495200,1329.8,1334.28,1328.44,1333.9,6744,40,0,2016-09-21 22:00:00
1474498800,1333.84,1336.81,1332.49,1334.96,1324,40,0,2016-09-21 23:00:00
1474506000,1333.87,1334.73,1331.22,1332.73,1612,40,0,2016-09-22 01:00:00
1474509600,1332.73,1334.18,1332.63,1333.17,1297,42,0,2016-09-22 02:00:00
1474513200,1333.17,1334.66,1333.14,1334.14,2171,40,0,2016-09-22 03:00:00
1474516800,1334.08,1334.17,1332.33,1332.9,4470,40,0,2016-09-22 04:00:00
1474520400,1332.86,1333.55,1332.46,1332.8,3411,40,0,2016-09-22 05:00:00
1474524000,1332.88,1333.24,1332.36,1332.73,1456,40,0,2016-09-22 06:00:00
1474527600,1332.72,1333.15,1332.38,1333.14,1707,40,0,2016-09-22 07:00:00
1474531200,1333.13,1333.39,1331.46,1331.56,2986,40,0,2016-09-22 08:00:00
1474534800,1331.46,1333.67,1331.03,1333.36,4388,40,0,2016-09-22 09:00:00
1474538400,1333.41,1334.24,1332.26,1332.47,5656,40,0,2016-09-22 10:00:00
1474542000,1332.44,1333.32,1332.25,1332.39,3437,40,0,2016-09-22 11:00:00
1474545600,1332.42,1332.93,1331.97,1332.27,4157,40,0,2016-09-22 12:00:00
1474549200,1332.27,1333.35,1331.99,1333.19,3572,40,0,2016-09-22 13:00:00
1474552800,1333.13,1334.78,1332.77,1334.3,5346,40,0,2016-09-22 14:00:00
1474556400,1334.28,1338.02,1332.55,1337.15,9536,40,0,2016-09-22 15:00:00
1474560000,1337.09,1339.89,1336.01,1338.92,7818,40,0,2016-09-22 16:00:00
1474563600,1339.03,1340.45,1336.67,1336.97,10421,40,0,2016-09-22 17:00:00
1474567200,1336.97,1342.75,1336.96,1342.64,6749,40,0,2016-09-22 18:00:00
1474570800,1342.69,1343.53,1340.09,1340.59,7450,40,0,2016-09-22 19:00:00
1474574400,1340.59,1341.2,1338.74,1338.86,3709,40,0,2016-09-22 20:00:00
1474578000,1338.86,1339.38,1336.05,1336.39,4848,40,0,2016-09-22 21:00:00
1474581600,1336.41,1338.79,1336.35,1337.07,3838,40,0,2016-09-22 22:00:00
1474585200,1337.07,1337.97,1336.46,1336.7,2051,40,0,2016-09-22 23:00:00
1474592400,1336.44,1337.43,1336.34,1336.98,904,41,0,2016-09-23 01:00:00
1474596000,1336.94,1337.21,1336.43,1337.05,1555,43,0,2016-09-23 02:00:00
1474599600,1337.09,1337.6,1336.12,1336.53,5096,41,0,2016-09-23 03:00:00
1474603200,1336.53,1337.93,1334.74,1334.93,6253,40,0,2016-09-23 04:00:00
1474606800,1334.93,1336.0,1334.56,1334.56,3659,40,0,2016-09-23 05:00:00
1474610400,1334.59,1334.85,1333.74,1334.33,3006,40,0,2016-09-23 06:00:00
1474614000,1334.32,1334.72,1333.66,1334.66,2746,40,0,2016-09-23 07:00:00
1474617600,1334.67,1336.08,1334.43,1334.88,3133,40,0,2016-09-23 08:00:00
1474621200,1334.85,1335.48,1334.16,1334.66,4520,40,0,2016-09-23 09:00:00
1474624800,1334.66,1335.4,1334.24,1334.96,4412,40,0,2016-09-23 10:00:00
1474628400,1334.96,1336.71,1334.51,1334.91,4287,40,0,2016-09-23 11:00:00
1474632000,1334.92,1336.7,1334.73,1336.41,4324,40,0,2016-09-23 12:00:00
1474635600,1336.39,1338.44,1336.0,1337.77,4892,40,0,2016-09-23 13:00:00
1474639200,1337.76,1338.88,1336.98,1338.31,4697,40,0,2016-09-23 14:00:00
1474642800,1338.29,1340.49,1338.07,1338.58,4969,40,0,2016-09-23 15:00:00
1474646400,1338.6,1339.63,1335.41,1338.51,7784,40,0,2016-09-23 16:00:00
1474650000,1338.43,1339.48,1337.54,1339.26,5794,40,0,2016-09-23 17:00:00
1474653600,1339.25,1339.84,1338.05,1338.53,3981,40,0,2016-09-23 18:00:00
1474657200,1338.53,1338.8,1337.01,1338.54,5508,40,0,2016-09-23 19:00:00
1474660800,1338.51,1338.73,1335.59,1337.16,5359,40,0,2016-09-23 20:00:00
1474664400,1337.21,1337.5,1335.98,1337.13,2029,40,0,2016-09-23 21:00:00
1474668000,1337.13,1338.44,1336.93,1337.7,2785,40,0,2016-09-23 22:00:00
1474671600,1337.67,1338.9,1337.0,1337.15,857,42,0,2016-09-23 23:00:00
1474851600,1336.59,1338.35,1336.38,1338.14,563,44,0,2016-09-26 01:00:00
1474855200,1338.1,1338.71,1337.73,1338.18,987,40,0,2016-09-26 02:00:00
1474858800,1338.17,1339.76,1338.09,1338.82,2729,40,0,2016-09-26 03:00:00
1474862400,1338.84,1338.84,1335.37,1335.69,3841,40,0,2016-09-26 04:00:00
1474866000,1335.62,1336.07,1334.16,1334.23,3692,40,0,2016-09-26 05:00:00
1474869600,1334.2,1334.46,1332.55,1333.97,3598,40,0,2016-09-26 06:00:00
1474873200,1333.96,1334.02,1332.78,1333.04,2659,40,0,2016-09-26 07:00:00
1474876800,1333.04,1334.69,1332.76,1334.32,4018,40,0,2016-09-26 08:00:00
1474880400,1334.32,1335.4,1333.76,1335.29,3785,40,0,2016-09-26 09:00:00
1474884000,1335.24,1337.23,1335.09,1335.46,7246,40,0,2016-09-26 10:00:00
1474887600,1335.42,1335.96,1333.91,1334.18,6052,40,0,2016-09-26 11:00:00
1474891200,1334.19,1336.68,1333.93,1336.36,4725,40,0,2016-09-26 12:00:00
1474894800,1336.36,1338.47,1336.32,1337.32,4655,40,0,2016-09-26 13:00:00
1474898400,1337.32,1338.11,1336.35,1336.67,4874,40,0,2016-09-26 14:00:00
1474902000,1336.7,1338.88,1336.67,1338.71,6524,40,0,2016-09-26 15:00:00
1474905600,1338.85,1342.0,1338.11,1340.92,10564,40,0,2016-09-26 16:00:00
1474909200,1340.89,1341.42,1339.67,1340.65,8754,40,0,2016-09-26 17:00:00
1474912800,1340.66,1341.34,1339.17,1339.25,6254,40,0,2016-09-26 18:00:00
1474916400,1339.23,1340.27,1338.62,1339.97,4829,40,0,2016-09-26 19:00:00
1474920000,1339.87,1340.02,1339.59,1339.8,3174,40,0,2016-09-26 20:00:00
1474923600,1339.77,1339.98,1336.66,1337.14,3500,40,0,2016-09-26 21:00:00
1474927200,1337.2,1337.35,1335.64,1337.09,2890,40,0,2016-09-26 22:00:00
1474930800,1337.08,1338.55,1336.88,1337.49,1145,40,0,2016-09-26 23:00:00
1474938000,1337.26,1338.46,1337.26,1338.07,988,47,0,2016-09-27 01:00:00
1474941600,1338.01,1338.13,1336.73,1337.29,1549,41,0,2016-09-27 02:00:00
1474945200,1337.27,1338.77,1336.5,1337.39,3383,40,0,2016-09-27 03:00:00
1474948800,1337.38,1339.36,1335.91,1336.03,6442,40,0,2016-09-27 04:00:00
1474952400,1336.05,1336.36,1334.22,1335.34,4345,40,0,2016-09-27 05:00:00
1474956000,1335.34,1335.37,1334.42,1334.75,4044,40,0,2016-09-27 06:00:00
1474959600,1334.76,1335.43,1334.56,1335.33,3336,40,0,2016-09-27 07:00:00
1474963200,1335.34,1335.34,1334.12,1334.21,3259,40,0,2016-09-27 08:00:00
1474966800,1334.28,1335.02,1333.59,1334.43,4557,40,0,2016-09-27 09:00:00
1474970400,1334.45,1337.77,1333.74,1337.3,6877,40,0,2016-09-27 10:00:00
1474974000,1337.3,1337.5,1334.46,1334.83,5488,40,0,2016-09-27 11:00:00
1474977600,1334.83,1336.86,1334.53,1336.74,5058,40,0,2016-09-27 12:00:00
1474981200,1336.73,1337.51,1336.23,1337.07,3261,40,0,2016-09-27 13:00:00
1474984800,1337.09,1337.4,1334.91,1336.0,4646,40,0,2016-09-27 14:00:00
1474988400,1335.96,1336.31,1329.7,1332.98,9324,40,0,2016-09-27 15:00:00
1474992000,1333.01,1333.01,1326.6,1326.9,10195,40,0,2016-09-27 16:00:00
1474995600,1326.9,1328.51,1325.96,1326.78,6968,40,0,2016-09-27 17:00:00
1474999200,1326.79,1327.1,1324.49,1326.78,5782,40,0,2016-09-27 18:00:00
1475002800,1326.78,1327.36,1326.09,1326.96,4454,40,0,2016-09-27 19:00:00
1475006400,1326.96,1327.45,1326.41,1326.59,2830,40,0,2016-09-27 20:00:00
1475010000,1326.6,1327.79,1326.52,1327.49,2758,40,0,2016-09-27 21:00:00
1475013600,1327.51,1327.63,1326.63,1327.06,2239,40,0,2016-09-27 22:00:00
1475017200,1327.04,1327.49,1326.54,1326.8,1095,40,0,2016-09-27 23:00:00
1475024400,1325.8,1327.36,1325.76,1327.15,1179,47,0,2016-09-28 01:00:00
1475028000,1327.11,1327.39,1325.97,1326.41,2355,40,0,2016-09-28 02:00:00
1475031600,1326.4,1326.99,1325.77,1326.17,3467,40,0,2016-09-28 03:00:00
1475035200,1326.17,1326.46,1325.31,1325.63,4004,40,0,2016-09-28 04:00:00
1475038800,1325.63,1325.68,1325.0,1325.21,2780,40,0,2016-09-28 05:00:00
1475042400,1325.21,1325.47,1324.87,1325.33,2499,40,0,2016-09-28 06:00:00
1475046000,1325.25,1325.62,1324.84,1325.41,1899,40,0,2016-09-28 07:00:00
1475049600,1325.4,1325.97,1325.35,1325.54,2405,40,0,2016-09-28 08:00:00
1475053200,1325.54,1325.58,1323.56,1324.46,4188,40,0,2016-09-28 09:00:00
1475056800,1324.41,1324.47,1322.28,1322.99,6087,40,0,2016-09-28 10:00:00
1475060400,1323.0,1324.41,1322.66,1324.1,4397,40,0,2016-09-28 11:00:00
1475064000,1324.07,1325.1,1323.67,1324.79,3262,40,0,2016-09-28 12:00:00
1475067600,1324.79,1326.46,1324.47,1325.41,3653,40,0,2016-09-28 13:00:00
1475071200,1325.42,1326.81,1324.94,1326.76,3110,40,0,2016-09-28 14:00:00
1475074800,1326.75,1326.75,1323.92,1324.53,4340,40,0,2016-09-28 15:00:00
1475078400,1324.54,1324.87,1322.77,1323.49,5407,40,0,2016-09-28 16:00:00
1475082000,1323.45,1323.74,1320.43,1320.51,8125,40,0,2016-09-28 17:00:00
1475085600,1320.51,1322.15,1317.87,1321.35,6129,40,0,2016-09-28 18:00:00
1475089200,1321.32,1321.83,1318.89,1321.61,4475,40,0,2016-09-28 19:00:00
1475092800,1321.61,1323.05,1320.13,1322.43,4644,40,0,2016-09-28 20:00:00
1475096400,1322.42,1324.11,1320.57,1322.14,5717,40,0,2016-09-28 21:00:00
1475100000,1322.09,1323.19,1321.9,1322.72,3946,40,0,2016-09-28 22:00:00
1475103600,1322.79,1323.14,1321.07,1321.63,1394,40,0,2016-09-28 23:00:00
1475110800,1321.08,1322.53,1321.08,1322.32,1368,40,0,2016-09-29 01:00:00
1475114400,1322.32,1323.73,1322.08,1323.33,2694,40,0,2016-09-29 02:00:00
1475118000,1323.31,1325.66,1322.66,1324.13,4844,40,0,2016-09-29 03:00:00
1475121600,1324.11,1325.54,1322.4,1324.4,6972,40,0,2016-09-29 04:00:00
1475125200,1324.39,1325.68,1323.92,1324.69,3828,40,0,2016-09-29 05:00:00
1475128800,1324.79,1325.39,1324.16,1324.46,2382,40,0,2016-09-29 06:00:00
1475132400,1324.45,1324.92,1324.02,1324.63,2729,40,0,2016-09-29 07:00:00
1475136000,1324.62,1324.84,1322.81,1322.88,4051,40,0,2016-09-29 08:00:00
1475139600,1322.88,1323.1,1320.07,1320.66,5353,40,0,2016-09-29 09:00:00
1475143200,1320.63,1322.08,1320.4,1321.47,6293,40,0,2016-09-29 10:00:00
1475146800,1321.45,1322.35,1321.22,1321.48,3930,40,0,2016-09-29 11:00:00
1475150400,1321.49,1321.84,1321.13,1321.45,4017,40,0,2016-09-29 12:00:00
1475154000,1321.45,1321.75,1319.31,1319.49,4351,40,0,2016-09-29 13:00:00
1475157600,1319.47,1321.34,1318.96,1320.97,4843,40,0,2016-09-29 14:00:00
1475161200,1320.93,1321.85,1316.35,1317.72,8889,40,0,2016-09-29 15:00:00
1475164800,1317.86,1320.29,1316.26,1319.28,9823,40,0,2016-09-29 16:00:00
1475168400,1319.32,1321.89,1317.73,1318.16,8256,40,0,2016-09-29 17:00:00
1475172000,1318.18,1319.22,1315.86,1317.66,7706,40,0,2016-09-29 18:00:00
1475175600,1317.66,1322.36,1317.47,1321.73,6932,40,0,2016-09-29 19:00:00
1475179200,1321.73,1324.19,1321.43,1323.86,8570,40,0,2016-09-29 20:00:00
1475182800,1323.91,1324.24,1320.9,1321.64,5659,40,0,2016-09-29 21:00:00
1475186400,1321.63,1322.0,1320.45,1321.39,3846,40,0,2016-09-29 22:00:00
1475190000,1321.41,1321.58,1319.56,1320.41,1841,40,0,2016-09-29 23:00:00
1475197200,1319.76,1322.37,1319.76,1321.89,1453,41,0,2016-09-30 01:00:00
1475200800,1321.93,1322.54,1321.37,1321.96,2449,41,0,2016-09-30 02:00:00
1475204400,1321.92,1323.36,1321.38,1323.29,4908,40,0,2016-09-30 03:00:00
1475208000,1323.33,1324.59,1323.17,1324.29,5548,40,0,2016-09-30 04:00:00
