time,datetime_str,open,high,low,close,tick_volume,spread,real_volume
1425340800,2015-03-03 00:00:00,1205.61,1214.65,1195.25,1202.61,50738,35,0
1425427200,2015-03-04 00:00:00,1202.76,1208.84,1198.47,1200.05,51457,29,0
1425513600,2015-03-05 00:00:00,1200.07,1209.35,1196.39,1198.12,54756,33,0
1425600000,2015-03-06 00:00:00,1197.47,1200.57,1163.65,1167.46,71203,33,0
1425859200,2015-03-09 00:00:00,1169.13,1175.2,1165.7,1167.12,46971,33,0
1425945600,2015-03-10 00:00:00,1166.39,1170.37,1155.13,1161.15,70116,33,0
1426032000,2015-03-11 00:00:00,1161.62,1165.11,1147.45,1154.01,61690,33,0
1426118400,2015-03-12 00:00:00,1154.33,1166.44,1148.52,1153.04,65903,33,0
1426204800,2015-03-13 00:00:00,1153.26,1161.61,1151.25,1157.29,50234,33,0
1426464000,2015-03-16 00:00:00,1157.71,1163.96,1150.27,1154.16,51147,33,0
1426550400,2015-03-17 00:00:00,1154.2,1159.76,1142.65,1148.5,57476,33,0
1426636800,2015-03-18 00:00:00,1148.59,1175.54,1145.82,1167.27,71594,33,0
1426723200,2015-03-19 00:00:00,1166.44,1177.67,1159.42,1170.77,78790,33,0
1426809600,2015-03-20 00:00:00,1170.79,1187.87,1168.63,1182.34,65554,33,0
1427068800,2015-03-23 00:00:00,1182.52,1191.53,1179.21,1189.11,63856,33,0
1427155200,2015-03-24 00:00:00,1188.78,1194.89,1185.36,1192.56,59512,33,0
1427241600,2015-03-25 00:00:00,1192.51,1199.57,1186.47,1194.64,48977,33,0
1427328000,2015-03-26 00:00:00,1195.49,1219.59,1194.37,1203.98,69162,33,0
1427414400,2015-03-27 00:00:00,1204.07,1206.05,1192.45,1198.39,52886,33,0
1427673600,2015-03-30 00:00:00,1197.44,1199.25,1182.28,1185.81,49776,33,0
1427760000,2015-03-31 00:00:00,1185.82,1190.6,1178.31,1183.22,55911,33,0
1427846400,2015-04-01 00:00:00,1182.22,1208.49,1180.74,1203.78,57807,33,0
1427932800,2015-04-02 00:00:00,1203.8,1207.21,1194.87,1202.39,55326,33,0
1428278400,2015-04-06 00:00:00,1212.71,1224.09,1212.49,1214.65,53189,33,0
1428364800,2015-04-07 00:00:00,1214.34,1215.65,1207.35,1208.98,46884,33,0
1428451200,2015-04-08 00:00:00,1208.89,1212.23,1197.31,1202.27,60947,33,0
1428537600,2015-04-09 00:00:00,1202.07,1203.26,1192.48,1194.57,49718,33,0
1428624000,2015-04-10 00:00:00,1194.57,1210.6,1193.17,1207.29,50821,33,0
1428883200,2015-04-13 00:00:00,1206.38,1209.39,1196.3,1198.5,51378,33,0
1428969600,2015-04-14 00:00:00,1198.45,1201.38,1183.89,1192.47,68521,33,0
1429056000,2015-04-15 00:00:00,1191.73,1204.5,1188.79,1202.35,60459,33,0
1429142400,2015-04-16 00:00:00,1202.35,1209.06,1194.62,1198.25,69950,33,0
1429228800,2015-04-17 00:00:00,1197.84,1207.77,1197.3,1203.87,60058,33,0
1429488000,2015-04-20 00:00:00,1204.67,1209.08,1191.28,1195.65,58620,33,0
1429574400,2015-04-21 00:00:00,1194.98,1204.19,1192.99,1202.36,47833,33,0
1429660800,2015-04-22 00:00:00,1202.36,1204.74,1185.6,1186.76,56350,33,0
1429747200,2015-04-23 00:00:00,1186.79,1197.97,1184.22,1193.8,56625,33,0
1429833600,2015-04-24 00:00:00,1193.11,1195.85,1175.09,1179.3,55495,33,0
1430092800,2015-04-27 00:00:00,1178.66,1207.1,1178.52,1201.83,62188,33,0
1430179200,2015-04-28 00:00:00,1201.65,1214.94,1199.12,1211.94,60429,33,0
1430265600,2015-04-29 00:00:00,1211.31,1213.94,1201.25,1204.54,66856,33,0
1430352000,2015-04-30 00:00:00,1204.18,1207.09,1176.98,1184.05,74925,33,0
1430438400,2015-05-01 00:00:00,1183.46,1185.08,1170.16,1178.32,42184,33,0
1430697600,2015-05-04 00:00:00,1176.89,1192.74,1176.89,1188.07,41961,33,0
1430784000,2015-05-05 00:00:00,1188.1,1199.79,1185.61,1193.11,50428,33,0
1430870400,2015-05-06 00:00:00,1192.97,1197.55,1188.17,1192.01,61139,33,0
1430956800,2015-05-07 00:00:00,1191.57,1192.68,1178.74,1184.21,58898,33,0
1431043200,2015-05-08 00:00:00,1183.98,1193.53,1181.58,1188.27,61197,33,0
1431302400,2015-05-11 00:00:00,1188.34,1191.62,1178.82,1183.79,47918,33,0
1431388800,2015-05-12 00:00:00,1183.69,1197.03,1180.62,1193.78,57821,33,0
1431475200,2015-05-13 00:00:00,1193.75,1218.75,1191.17,1215.48,67554,33,0
1431561600,2015-05-14 00:00:00,1214.92,1227.21,1212.24,1220.86,69655,33,0
1431648000,2015-05-15 00:00:00,1220.83,1226.07,1210.9,1223.77,62445,33,0
1431907200,2015-05-18 00:00:00,1223.29,1232.22,1221.5,1225.26,54464,33,0
1431993600,2015-05-19 00:00:00,1224.76,1225.52,1205.66,1207.55,64104,33,0
1432080000,2015-05-20 00:00:00,1207.25,1213.37,1203.16,1209.53,60686,33,0
1432166400,2015-05-21 00:00:00,1209.39,1212.67,1201.29,1206.04,49828,33,0
1432252800,2015-05-22 00:00:00,1205.71,1214.76,1201.44,1205.98,51574,33,0
1432512000,2015-05-25 00:00:00,1204.61,1208.56,1202.78,1206.84,22027,33,0
1432598400,2015-05-26 00:00:00,1206.63,1207.45,1185.48,1187.0,62012,29,0
1432684800,2015-05-27 00:00:00,1186.85,1190.82,1183.59,1187.68,53143,33,0
1432771200,2015-05-28 00:00:00,1187.41,1192.09,1180.21,1188.19,57873,33,0
1432857600,2015-05-29 00:00:00,1187.64,1193.9,1185.58,1190.05,54613,33,0
1433116800,2015-06-01 00:00:00,1188.29,1204.19,1184.51,1188.9,57739,33,0
1433203200,2015-06-02 00:00:00,1188.62,1196.2,1185.87,1192.76,56334,33,0
1433289600,2015-06-03 00:00:00,1192.4,1195.42,1179.35,1184.88,55679,33,0
1433376000,2015-06-04 00:00:00,1184.92,1186.38,1172.8,1176.63,64065,33,0
1433462400,2015-06-05 00:00:00,1176.26,1178.47,1162.69,1171.48,53828,33,0
1433721600,2015-06-08 00:00:00,1170.7,1177.52,1169.11,1173.89,59735,33,0
1433808000,2015-06-09 00:00:00,1173.76,1182.87,1172.42,1176.68,50845,33,0
1433894400,2015-06-10 00:00:00,1176.11,1192.21,1175.15,1185.78,59383,33,0
1433980800,2015-06-11 00:00:00,1185.53,1187.84,1175.5,1181.75,49156,33,0
1434067200,2015-06-12 00:00:00,1181.41,1184.25,1176.55,1181.32,46247,33,0
1434326400,2015-06-15 00:00:00,1180.67,1190.44,1172.71,1186.16,47841,33,0
1434412800,2015-06-16 00:00:00,1185.88,1187.82,1176.0,1181.8,38583,33,0
1434499200,2015-06-17 00:00:00,1181.39,1189.1,1174.54,1185.37,48464,33,0
1434585600,2015-06-18 00:00:00,1185.37,1205.63,1183.53,1201.64,60155,33,0
1434672000,2015-06-19 00:00:00,1201.26,1204.07,1198.27,1199.9,44362,33,0
1434931200,2015-06-22 00:00:00,1198.99,1200.95,1182.05,1185.74,43840,33,0
1435017600,2015-06-23 00:00:00,1185.31,1188.01,1176.1,1178.38,45375,33,0
1435104000,2015-06-24 00:00:00,1178.02,1180.17,1170.78,1175.12,41404,33,0
1435190400,2015-06-25 00:00:00,1174.43,1177.99,1171.49,1172.88,36190,33,0
1435276800,2015-06-26 00:00:00,1172.87,1178.57,1168.28,1175.17,46123,33,0
1435536000,2015-06-29 00:00:00,1184.17,1188.01,1173.77,1179.61,78374,33,0
1435622400,2015-06-30 00:00:00,1179.4,1180.4,1166.64,1171.98,73835,33,0
1435708800,2015-07-01 00:00:00,1172.33,1174.95,1167.44,1168.38,46209,33,0
1435795200,2015-07-02 00:00:00,1168.38,1169.73,1156.94,1166.03,51139,33,0
1435881600,2015-07-03 00:00:00,1165.78,1170.1,1164.63,1168.07,26732,33,0
1436140800,2015-07-06 00:00:00,1174.44,1175.01,1162.77,1170.05,61015,33,0
1436227200,2015-07-07 00:00:00,1169.24,1170.3,1147.86,1154.91,69167,33,0
1436313600,2015-07-08 00:00:00,1154.69,1164.57,1147.11,1157.91,77894,33,0
1436400000,2015-07-09 00:00:00,1157.88,1167.63,1155.9,1159.06,59444,33,0
1436486400,2015-07-10 00:00:00,1159.35,1165.28,1157.39,1163.1,52885,33,0
1436745600,2015-07-13 00:00:00,1163.13,1164.7,1151.03,1157.78,52107,33,0
1436832000,2015-07-14 00:00:00,1157.65,1159.69,1152.82,1155.52,43484,33,0
1436918400,2015-07-15 00:00:00,1154.83,1156.7,1143.13,1149.18,48295,33,0
1437004800,2015-07-16 00:00:00,1147.07,1149.32,1142.17,1145.14,53020,33,0
1437091200,2015-07-17 00:00:00,1145.2,1145.64,1131.01,1133.9,51501,33,0
1437350400,2015-07-20 00:00:00,1132.78,1133.33,1071.93,1096.44,86005,33,0
1437436800,2015-07-21 00:00:00,1098.58,1109.78,1096.91,1100.93,59388,33,0
1437523200,2015-07-22 00:00:00,1101.01,1103.3,1086.96,1093.94,66824,33,0
1437609600,2015-07-23 00:00:00,1094.41,1105.68,1087.15,1090.36,66047,33,0
1437696000,2015-07-24 00:00:00,1090.16,1101.49,1077.19,1098.98,87097,33,0
1437955200,2015-07-27 00:00:00,1098.49,1104.93,1088.48,1093.91,80676,33,0
1438041600,2015-07-28 00:00:00,1094.43,1098.9,1091.5,1094.95,54640,33,0
1438128000,2015-07-29 00:00:00,1094.85,1101.86,1090.34,1096.88,68799,33,0
1438214400,2015-07-30 00:00:00,1096.59,1098.53,1082.42,1088.4,65183,33,0
1438300800,2015-07-31 00:00:00,1087.97,1103.41,1079.95,1095.5,77707,33,0
1438560000,2015-08-03 00:00:00,1095.56,1097.66,1085.74,1086.5,61971,33,0
1438646400,2015-08-04 00:00:00,1085.63,1094.64,1080.9,1087.5,69694,33,0
1438732800,2015-08-05 00:00:00,1087.79,1092.47,1082.89,1084.89,63870,33,0
1438819200,2015-08-06 00:00:00,1084.72,1093.95,1083.41,1089.32,58590,33,0
1438905600,2015-08-07 00:00:00,1089.15,1099.42,1082.68,1093.94,73109,33,0
1439164800,2015-08-10 00:00:00,1094.6,1108.88,1089.53,1104.23,67710,33,0
1439251200,2015-08-11 00:00:00,1104.13,1119.29,1093.73,1108.77,89827,33,0
1439337600,2015-08-12 00:00:00,1108.61,1125.7,1101.7,1124.32,92808,33,0
1439424000,2015-08-13 00:00:00,1125.52,1126.66,1113.54,1114.91,70716,33,0
1439510400,2015-08-14 00:00:00,1114.86,1120.98,1111.71,1114.62,64238,33,0
1439769600,2015-08-17 00:00:00,1114.1,1122.69,1113.52,1117.32,57254,33,0
1439856000,2015-08-18 00:00:00,1117.5,1121.04,1109.52,1117.42,64334,33,0
1439942400,2015-08-19 00:00:00,1117.66,1134.5,1116.18,1134.04,75954,33,0
1440028800,2015-08-20 00:00:00,1133.53,1153.92,1132.51,1151.9,79391,33,0
1440115200,2015-08-21 00:00:00,1153.35,1168.16,1148.87,1159.79,100893,33,0
1440374400,2015-08-24 00:00:00,1160.34,1169.97,1145.58,1154.9,143369,33,0
1440460800,2015-08-25 00:00:00,1155.32,1156.54,1134.58,1140.5,109887,33,0
1440547200,2015-08-26 00:00:00,1139.96,1146.38,1117.67,1125.1,104157,33,0
1440633600,2015-08-27 00:00:00,1125.21,1129.19,1118.21,1124.45,102206,33,0
1440720000,2015-08-28 00:00:00,1124.77,1140.73,1123.68,1133.45,94051,33,0
1440979200,2015-08-31 00:00:00,1133.14,1136.55,1125.59,1134.74,75456,33,0
1441065600,2015-09-01 00:00:00,1134.1,1147.8,1134.1,1139.99,98416,33,0
1441152000,2015-09-02 00:00:00,1139.29,1142.35,1131.99,1133.78,87324,33,0
1441238400,2015-09-03 00:00:00,1133.48,1134.23,1121.73,1124.99,69640,33,0
1441324800,2015-09-04 00:00:00,1124.32,1132.11,1116.58,1121.83,66786,33,0
1441584000,2015-09-07 00:00:00,1123.56,1124.69,1115.98,1118.84,42666,33,0
1441670400,2015-09-08 00:00:00,1120.12,1126.64,1118.55,1121.18,65503,33,0
1441756800,2015-09-09 00:00:00,1121.56,1125.3,1101.19,1107.49,73997,33,0
1441843200,2015-09-10 00:00:00,1106.47,1114.87,1103.76,1110.59,74385,33,0
1441929600,2015-09-11 00:00:00,1110.84,1112.78,1098.67,1107.57,63345,33,0
1442188800,2015-09-14 00:00:00,1106.89,1110.36,1103.42,1108.75,48781,33,0
1442275200,2015-09-15 00:00:00,1107.77,1109.27,1102.47,1105.03,41543,33,0
1442361600,2015-09-16 00:00:00,1104.93,1124.07,1103.87,1119.23,68597,33,0
1442448000,2015-09-17 00:00:00,1119.05,1135.16,1115.3,1131.16,75643,33,0
1442534400,2015-09-18 00:00:00,1130.37,1141.62,1127.45,1138.88,85147,33,0
1442793600,2015-09-21 00:00:00,1139.12,1139.76,1129.52,1133.2,48823,33,0
1442880000,2015-09-22 00:00:00,1132.87,1136.53,1121.25,1124.5,65198,33,0
1442966400,2015-09-23 00:00:00,1124.28,1134.21,1121.75,1130.03,54079,33,0
1443052800,2015-09-24 00:00:00,1130.33,1156.61,1130.0,1153.86,89258,33,0
1443139200,2015-09-25 00:00:00,1151.09,1151.15,1140.68,1146.07,80775,33,0
1443398400,2015-09-28 00:00:00,1144.49,1148.09,1127.89,1131.88,78942,33,0
1443484800,2015-09-29 00:00:00,1131.85,1134.59,1124.13,1127.02,73404,33,0
