date,quarter,year,morning_open,morning_close,morning_move,atr14_pre12,morning_z,abs_morning_z,direction,direction_str,bucket,bucket_label,p_ref_1200,mfe_atr,mae_atr,raw_ret_30m,signed_ret_30m,signed_atr_ret_30m,is_cont_30m,raw_ret_1h,signed_ret_1h,signed_atr_ret_1h,is_cont_1h,raw_ret_2h,signed_ret_2h,signed_atr_ret_2h,is_cont_2h,raw_ret_4h,signed_ret_4h,signed_atr_ret_4h,is_cont_4h,raw_ret_8h,signed_ret_8h,signed_atr_ret_8h,is_cont_8h,raw_ret_day_close,signed_ret_day_close,signed_atr_ret_day_close,is_cont_day_close
2018-04-30,2018Q2,2018,1321.54,1317.13,-4.4099999999998545,1.3421428571428708,-3.2857903139966647,3.2857903139966647,-1,NEGATIVE,TIER_4_GE_2.0,|z| >= 2.0 (Extreme),1316.81,4.977115486960977,2.689728579031467,0.5800000000001546,-0.5800000000001546,-0.432144757850031,False,-0.5,0.5,0.37253858435337567,True,-2.6599999999998545,2.6599999999998545,1.98190526875985,True,-4.6099999999999,4.6099999999999,3.434805747738049,True,1.5599999999999454,-1.5599999999999454,-1.1623203831824913,False,-1.7100000000000364,1.7100000000000364,1.2740819584885719,True
2018-05-01,2018Q2,2018,1312.19,1308.65,-3.5399999999999636,1.0107142857142273,-3.502473498233382,3.502473498233382,-1,NEGATIVE,TIER_4_GE_2.0,|z| >= 2.0 (Extreme),1309.05,7.331448763251164,1.1378091872793077,0.36000000000012733,-0.36000000000012733,-0.35618374558318544,False,-0.2799999999999727,0.2799999999999727,0.27703180212013034,True,-0.6800000000000637,0.6800000000000637,0.6727915194347308,True,-2.1299999999998818,2.1299999999998818,2.1074204946996513,True,-2.9500000000000455,2.9500000000000455,2.91872791519456,True,-5.289999999999964,5.289999999999964,5.2339222614843655,True
2018-05-02,2018Q2,2018,1310.07,1309.89,-0.1799999999998363,1.3821428571428507,-0.13023255813941706,0.13023255813941706,-1,NEGATIVE,TIER_0_LT_0.5,|z| < 0.5 (Baseline/Quiet),1310.22,4.666666666666721,2.2645994832040595,0.20000000000004547,-0.20000000000004547,-0.14470284237729455,False,0.09999999999990905,-0.09999999999990905,-0.07235142118856502,False,-0.4800000000000182,0.4800000000000182,0.3472868217054411,True,-3.269999999999982,3.269999999999982,2.3658914728682148,True,-5.339999999999918,5.339999999999918,3.863565891472827,True,-5.650000000000091,5.650000000000091,4.087855297157708,True
2018-05-03,2018Q2,2018,1309.42,1310.28,0.8599999999999,1.3457142857142799,0.6390658174096949,0.6390658174096949,1,POSITIVE,TIER_1_0.5_TO_1.0,0.5 <= |z| < 1.0 (Mild),1312.59,3.990445859872717,1.4861995753715564,-0.31999999999993634,-0.31999999999993634,-0.23779193205940172,False,-1.1599999999998545,-1.1599999999998545,-0.8619957537153945,False,-1.209999999999809,-1.209999999999809,-0.8991507430996497,False,2.160000000000082,2.160000000000082,1.6050955414013417,True,-0.2899999999999636,-0.2899999999999636,-0.21549893842884862,False,-0.6299999999998818,-0.6299999999998818,-0.4681528662419524,False
2018-05-04,2018Q2,2018,1312.62,1308.7,-3.9199999999998454,1.1699999999999915,-3.3504273504272426,3.3504273504272426,-1,NEGATIVE,TIER_4_GE_2.0,|z| >= 2.0 (Extreme),1309.12,1.0598290598288809,5.299145299145376,0.08000000000015461,-0.08000000000015461,-0.06837606837620103,False,0.8000000000001819,-0.8000000000001819,-0.6837606837608442,False,1.0600000000001728,-1.0600000000001728,-0.9059829059830603,False,0.040000000000190994,-0.040000000000190994,-0.03418803418819768,False,4.9500000000000455,-4.9500000000000455,-4.2307692307693,False,5.650000000000091,-5.650000000000091,-4.829059829059942,False
2018-05-07,2018Q2,2018,1315.97,1313.46,-2.509999999999991,1.3714285714285748,-1.8302083333333223,1.8302083333333223,-1,NEGATIVE,TIER_3_1.5_TO_2.0,1.5 <= |z| < 2.0 (Strong),1313.27,2.2822916666665747,1.618750000000016,0.2799999999999727,-0.2799999999999727,-0.20416666666664626,False,0.5599999999999454,-0.5599999999999454,-0.4083333333332925,False,-0.18000000000006366,0.18000000000006366,0.1312500000000461,True,-0.03999999999996362,0.03999999999996362,0.02916666666664007,True,0.2999999999999545,-0.2999999999999545,-0.2187499999999663,False,0.7000000000000455,-0.7000000000000455,-0.5104166666666986,False
2018-05-08,2018Q2,2018,1311.31,1311.2,-0.10999999999989996,1.3549999999999696,-0.08118081180804607,0.08118081180804607,-1,NEGATIVE,TIER_0_LT_0.5,|z| < 0.5 (Baseline/Quiet),1309.81,2.8560885608855924,5.830258302583224,0.17000000000007276,-0.17000000000007276,-0.12546125461260263,False,-0.6399999999998727,0.6399999999998727,0.47232472324714914,True,-0.049999999999954525,0.049999999999954525,0.036900369003657306,True,-0.36999999999989086,0.36999999999989086,0.27306273062723185,True,3.5299999999999727,-3.5299999999999727,-2.605166051660555,False,4.350000000000136,-4.350000000000136,-3.210332103321206,False
2018-05-09,2018Q2,2018,1311.07,1306.16,-4.9099999999998545,1.5000000000000162,-3.273333333333201,3.273333333333201,-1,NEGATIVE,TIER_4_GE_2.0,|z| >= 2.0 (Extreme),1307.09,1.1199999999998786,6.83999999999992,-0.459999999999809,0.459999999999809,0.306666666666536,True,-0.11999999999989086,0.11999999999989086,0.07999999999992638,True,2.75,-2.75,-1.8333333333333135,False,5.800000000000182,-5.800000000000182,-3.866666666666746,False,5.610000000000127,-5.610000000000127,-3.7400000000000446,False,5.430000000000064,-5.430000000000064,-3.620000000000003,False
2018-05-10,2018Q2,2018,1315.13,1314.98,-0.15000000000009095,1.4878571428571215,-0.10081613058095552,0.10081613058095552,-1,NEGATIVE,TIER_0_LT_0.5,|z| < 0.5 (Baseline/Quiet),1314.93,0.2554008641383391,5.269323091694692,0.11999999999989086,-0.11999999999989086,-0.08065290446464216,False,1.1899999999998272,-1.1899999999998272,-0.7998079692749793,False,1.8099999999999454,-1.8099999999999454,-1.2165146423427557,False,6.139999999999873,-6.139999999999873,-4.126740278444525,False,7.1099999999999,-7.1099999999999,-4.778684589534327,False,6.149999999999864,-6.149999999999864,-4.133461353816578,False
2018-05-11,2018Q2,2018,1319.47,1323.03,3.5599999999999454,1.1864285714285643,3.000602046959635,3.000602046959635,1,POSITIVE,TIER_4_GE_2.0,|z| >= 2.0 (Extreme),1323.18,2.2251655629138134,5.04876580373273,1.4399999999998272,1.4399999999998272,1.2137266706801748,True,1.7899999999999636,1.7899999999999636,1.5087296809150899,True,1.2699999999999818,1.2699999999999818,1.070439494280545,True,1.5599999999999454,1.5599999999999454,1.3148705599036343,True,-2.660000000000082,-2.660000000000082,-2.24202287778455,False,-5.130000000000109,-5.130000000000109,-4.323901264298733,False
2018-05-14,2018Q2,2018,1319.24,1320.82,1.5799999999999272,1.2128571428571442,1.3027090694934604,1.3027090694934604,1,POSITIVE,TIER_2_1.0_TO_1.5,1.0 <= |z| < 1.5 (Moderate),1320.73,0.3957597173145022,6.488810365135544,-0.42000000000007276,-0.42000000000007276,-0.3462897526502363,False,-0.7699999999999818,-0.7699999999999818,-0.6348645465253082,False,-1.4700000000000273,-1.4700000000000273,-1.2120141342756396,False,-0.20000000000004547,-0.20000000000004547,-0.16489988221440716,False,-2.650000000000091,-2.650000000000091,-2.184923439340473,False,-7.569999999999936,-7.569999999999936,-6.241460541813839,False
2018-05-15,2018Q2,2018,1311.21,1309.75,-1.4600000000000364,1.1278571428571402,-1.29449018366058,1.29449018366058,-1,NEGATIVE,TIER_2_1.0_TO_1.5,1.0 <= |z| < 1.5 (Moderate),1310.19,19.151361621279456,0.46105129829004193,-0.40000000000009095,0.40000000000009095,0.35465484483858684,True,-0.6300000000001091,0.6300000000001091,0.558581380620744,True,-3.0900000000001455,3.0900000000001455,2.7397086763775893,True,-14.529999999999973,14.529999999999973,12.882837238758714,True,-19.430000000000064,19.430000000000064,17.227359088030497,True,-19.820000000000164,19.820000000000164,17.57314756174813,True
2018-05-16,2018Q2,2018,1294.1,1293.04,-1.0599999999999454,1.318571428571415,-0.8039003250270526,0.8039003250270526,-1,NEGATIVE,TIER_1_0.5_TO_1.0,0.5 <= |z| < 1.0 (Mild),1291.56,4.0043336944745604,1.5395449620801684,-0.6099999999999,0.6099999999999,0.46262188515702535,True,-0.6900000000000546,0.6900000000000546,0.5232936078006969,True,-1.5299999999999727,1.5299999999999727,1.1603466955579544,True,-0.4600000000000364,0.4600000000000364,0.3488624052004646,True,0.21000000000003638,-0.21000000000003638,-0.15926327193935752,False,-1.0,1.0,0.7583965330444282,True
